gene_id,seqnames,start,end,width,strand,gene_source,gene_biotype,gene_name,symbol,root,characterized,cis_eqtl,pval_eqtl,cis_sqtl,pval_sqtl,ld,xpclr,fst,HbTrop,HbTemp,Diff,function,Label
Zm00001d029293,1,65078005,65079230,1226,-,gramene,protein_coding,MYB-transcription factor 156,myb156,False,True,,,,,,34.8555948108,0.2484237,NA,NA,#VALUE!, myb156;MYB-transcription factor 156:,N
Zm00001d029295,1,65240611,65246632,6022,-,gramene,protein_coding,,,False,False,,,,,,16.0547578153,0.248427428571429,NA,NA,#VALUE!,Actin-interacting protein 1-2,N
Zm00001d029328,1,66120056,66126500,6445,-,gramene,protein_coding,,,True,False,,,,,,6.395544796,0.232054333333333,0.125583697202547,0.299327259503346,1.38348819290276,RNA-binding KH domain-containing protein,N
Zm00001d029329,1,66242685,66248638,5954,+,gramene,protein_coding,,,True,False,,,,,,6.76687376333333,0.2270322,NA,NA,#VALUE!,Polypyrimidine tract-binding protein homolog 1,N
Zm00001d029330,1,66249983,66251264,1282,+,gramene,protein_coding,,,False,False,,,,,,6.76687376333333,0.226886272727273,NA,NA,#VALUE!,NA,N
Zm00001d029331,1,66251597,66255370,3774,+,gramene,protein_coding,,TIDP3667,True,False,1-65431896,2.11779971895394E-14,,,,6.546464355,0.225948,0.277262288665973,0.560829115317166,1.02273853402695,Probable apyrase 5,N
Zm00001d029332,1,66255544,66255624,81,+,gramene,tRNA,,,False,False,,,,,,6.546464355,0.225948,NA,NA,#VALUE!,NA,N
Zm00001d022754,1,66255869,66256060,192,+,gramene,lincRNA,,,False,False,,,,,,6.546464355,0.225948,NA,NA,#VALUE!,NA,N
Zm00001d029348,1,66840608,66841749,1142,-,gramene,protein_coding,,,False,False,,,,,,8.517977018,0.179007,NA,NA,#VALUE!,Thioredoxin superfamily protein,N
Zm00001d029349,1,66851917,66852891,975,-,gramene,protein_coding,,TIDP2891,False,False,,,,,,8.90643738866667,0.179007,NA,NA,#VALUE!,NA,N
Zm00001d029354,1,67215649,67217627,1979,+,gramene,protein_coding,,,False,False,,,,,,9.82809814225,0.346179125,NA,NA,#VALUE!,NA,N
Zm00001d029356,1,67228813,67231314,2502,-,gramene,protein_coding,benzoxazinone synthesis11,bx11,True,True,,,1-66330498,5.42737253262475E-17,,9.806829813,0.3457702,0.192204488547183,0.192077647024648,-0.000659930074962, bx11;benzoxazinone synthesis11:,N
Zm00001d029357,1,67296852,67298387,1536,-,gramene,protein_coding,,,False,False,,,,,,10.1589921354,0.3379284,NA,NA,#VALUE!,AT3G23300 (E=2e-039) | dehydration-responsive protein-related ,N
Zm00001d029358,1,67299416,67300911,1496,-,gramene,protein_coding,,,False,False,,,,,,10.1589921354,0.3379284,NA,NA,#VALUE!,NA,N
Zm00001d029359,1,67311965,67314047,2083,-,gramene,protein_coding,benzoxazinone synthesis10,bx10,True,True,1-66311872,3.4720966409588E-10,,,,9.53018091266667,0.341533666666667,0.058638806493765,0.140596362483399,1.39766753264919, bx10;benzoxazinone synthesis10:,N
ENSRNA049473576,1,67351838,67352015,178,-,Ensembl_Plants,snRNA,U2,,False,False,,,,,,7.487633816,0.25295,NA,NA,#VALUE!,NA,N
Zm00001d029360,1,67387447,67389052,1606,-,gramene,protein_coding,,,False,False,,,,,,8.55398686775,0.25168475,NA,NA,#VALUE!,Granule-bound starch synthase 1 chloroplastic/amyloplastic,N
Zm00001d029361,1,67435966,67442277,6312,-,gramene,protein_coding,,,True,False,1-66183715,3.30181788119998E-15,1-66177765,1.2040632858644E-124,0.500022976885252,8.568863379,0.247663833333333,NA,NA,#VALUE!,NA,N
Zm00001d029362,1,67484553,67485505,953,-,gramene,protein_coding,,,False,False,,,,,,8.5986164015,0.239622,NA,NA,#VALUE!,Putative fucosyltransferase-like protein,N
Zm00001d029396,1,68890355,68892811,2457,+,gramene,protein_coding,,,False,False,,,,,,43.0529756981,0.208536777777778,NA,NA,#VALUE!,Os10g0351100 protein,N
Zm00001d029397,1,68934359,68938239,3881,+,gramene,protein_coding,phospholipase D7,pld7,True,True,,,1-67778109,9.20242249745516E-17,,38.3572868684,0.2102205,0.290349423410127,0.128281281114266,-0.558183103628675, pld7;phospholipase D7:,N
Zm00001d029398,1,68946232,68947409,1178,-,gramene,protein_coding,,,False,False,,,,,,36.110476828,0.211578888888889,NA,NA,#VALUE!,Serine/threonine-protein kinase PEPKR2,N
Zm00001d029400,1,69009947,69012985,3039,-,gramene,protein_coding,,,False,False,,,,,,19.4764138778182,0.199202,NA,NA,#VALUE!,Vesicle transport v-SNARE 12,N
Zm00001d029402,1,69015049,69017291,2243,-,gramene,protein_coding,,umc2227,True,True,1-67875578,6.94952067121635E-28,1-67858484,5.30350194422068E-96,0.269017001074417,18.6294052519,0.184694,0.18514729116842,0.284278729590392,0.535419329099429,conserved peptide upstream open reading frame 37,N
Zm00001d029403,1,69022007,69025666,3660,+,gramene,protein_coding,,,False,False,,,,,,18.0499633463,0.184939,NA,NA,#VALUE!,NA,N
Zm00001d029404,1,69028562,69029245,684,-,gramene,protein_coding,,,False,False,,,,,,18.0499633463,0.184939,NA,NA,#VALUE!,NA,N
Zm00001d029412,1,69428973,69430785,1813,+,gramene,protein_coding,matrilineal1,matl1,False,True,,,,,,6.42824295073552,0.2109944,NA,NA,#VALUE!, matl1;matrilineal1: encodes a pollen-specific phospholipase; novel edits lead to a 6.7% haploid induction rate,N
Zm00001d029413,1,69507214,69508484,1271,+,gramene,protein_coding,,,False,False,,,,,,14.6057526615,0.21743925,NA,NA,#VALUE!,phosphoglycerate/bisphosphoglycerate mutase,N
Zm00001d022756,1,69511674,69512922,1249,-,gramene,lincRNA,,,False,False,,,,,,15.4593127026,0.216338666666667,NA,NA,#VALUE!,NA,N
Zm00001d029422,1,69844292,69855894,11603,+,gramene,protein_coding,,,True,False,1-68532993,1.54108206205434E-10,,,,8.51872985525,0.255403,NA,NA,#VALUE!,NA,N
Zm00001d029424,1,69909438,69910768,1331,-,gramene,protein_coding,,,False,False,,,,,,10.5329872651667,0.27957925,NA,NA,#VALUE!,NA,N
Zm00001d029425,1,69918378,69918448,71,-,gramene,tRNA,,,False,False,,,,,,10.5329872651667,0.27957925,NA,NA,#VALUE!,NA,N
Zm00001d029427,1,70117826,70118962,1137,+,gramene,protein_coding,,,False,False,,,,,,12.9825190191629,0.3466075,NA,NA,#VALUE!,NA,N
Zm00001d029428,1,70124289,70126529,2241,-,gramene,protein_coding,,,False,False,,,,,,12.4079227062684,0.319467333333333,NA,NA,#VALUE!,Putative pentatricopeptide repeat-containing protein  mitochondrial,N
Zm00001d029429,1,70211480,70219160,7681,+,gramene,protein_coding,,,True,False,1-69011521,4.40909804723026E-19,,,,9.93294680514285,0.2962093,0.541421355853598,0.307736059492625,-0.431614478879482,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,N
Zm00001d029430,1,70218082,70218153,72,-,gramene,tRNA,,,False,False,,,,,,9.93294680514285,0.2962093,NA,NA,#VALUE!,NA,N
Zm00001d029431,1,70220796,70221773,978,-,gramene,protein_coding,,,False,False,,,,,,10.3415919466949,0.3163233,NA,NA,#VALUE!,NA,N
Zm00001d029432,1,70227975,70231727,3753,+,gramene,protein_coding,,,True,False,1-69028573,1.2578940031201E-12,,,,10.9787795963297,0.332168272727273,NA,NA,#VALUE!,Vacuolar cation/proton exchanger 2,N
Zm00001d029435,1,70296564,70298312,1749,+,gramene,protein_coding,,,True,False,,,,,,14.4409662660785,0.449624666666667,NA,NA,#VALUE!,Transducin/WD40 repeat-like superfamily protein,N
Zm00001d029714,1,83647801,83656803,9003,+,gramene,protein_coding,,pza00752,True,False,,,,,,6.79716738160131,0.1899045,0.140617741112402,0.120078425003874,-0.146064898682379,NA,N
Zm00001d029715,1,83658962,83662343,3382,-,gramene,protein_coding,,,True,False,,,,,,6.87432133199787,0.1899045,0.290956669267978,0.350438142419011,0.204434128630504,alpha/beta-Hydrolases superfamily protein,N
Zm00001d029851,1,90087215,90088432,1218,+,gramene,protein_coding,,,False,False,,,,,,9.34420256039105,0.1913745,NA,NA,#VALUE!,NA,N
Zm00001d022773,1,90133458,90133915,458,+,gramene,lincRNA,,,False,False,,,,,,9.26667358881077,0.1913745,NA,NA,#VALUE!,NA,N
Zm00001d029855,1,90443929,90445866,1938,-,gramene,protein_coding,GRAS-transcription factor 33,gras33,True,False,,,,,,20.863978622,0.301820666666667,NA,NA,#VALUE!,Scarecrow-like protein 6,N
Zm00001d029856,1,90494694,90507232,12539,+,gramene,protein_coding,,,True,False,1-88541576,3.57547968002835E-31,,,,16.5265137363333,0.269590111111111,0.276414386328299,0.426601101169961,0.543338994893285,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8 mitochondrial,N
Zm00001d029857,1,90507863,90509394,1532,-,gramene,protein_coding,,,False,False,,,,,,13.2648712575,0.2606425,NA,NA,#VALUE!,NA,N
Zm00001d029872,1,91251568,91258234,6667,+,gramene,protein_coding,,,True,False,,,,,,8.832694274,0.203377714285714,NA,NA,#VALUE!,Oxysterol-binding protein-related protein 2A,N
Zm00001d029873,1,91279799,91282098,2300,+,gramene,protein_coding,,,False,False,,,,,,9.48925320522222,0.2122712,NA,NA,#VALUE!,NA,N
Zm00001d029874,1,91282692,91285316,2625,+,gramene,protein_coding,,,False,False,,,,,,9.48925320522222,0.2122712,NA,NA,#VALUE!,Phosphatidate cytidylyltransferase 3,N
Zm00001d022775,1,91362643,91362856,214,-,gramene,lincRNA,,,False,False,,,,,,9.7562066095,0.2243315,NA,NA,#VALUE!,NA,N
Zm00001d029899,1,93193094,93195786,2693,-,gramene,protein_coding,beta expansin2,expb2,True,True,,,,,,6.6937182845,0.189573,0.04212299967677,0.115110357036827,1.73271984236935, expb2;beta expansin2: expressed specifically in the elongating region of maize primary root,N
Zm00001d029901,1,93282552,93286175,3624,-,gramene,protein_coding,,,False,False,,,,,,7.79058554433333,0.22020425,NA,NA,#VALUE!,Palmitoyl-acyl carrier protein thioesterase chloroplastic,N
Zm00001d029902,1,93288908,93291071,2164,+,gramene,protein_coding,,,False,False,,,,,,7.79058554433333,0.22020425,NA,NA,#VALUE!,Palmitoyl-acyl carrier protein thioesterase chloroplastic,N
Zm00001d030006,1,98793288,98794243,956,+,gramene,protein_coding,,,False,False,,,,,,8.2090239426,0.197120142857143,NA,NA,#VALUE!,NA,N
Zm00001d030031,1,100836103,100840993,4891,+,gramene,protein_coding,,,True,False,,,,,,7.37058795396634,0.2771311,0.583100964965256,0.493879848207075,-0.153011437330578,ADP-ribosylation factor GTPase-activating protein AGD10,N
Zm00001d030073,1,103631545,103632715,1171,+,gramene,protein_coding,,,False,False,,,,,,9.97002545455606,0.2405053,NA,NA,#VALUE!,NA,N
Zm00001d030074,1,103634381,103637965,3585,+,gramene,protein_coding,,fbn1,True,True,1-101567163,2.85328018183415E-27,,,,9.97002545455606,0.2405053,0.684901002115849,0.70338584225892,0.026989068618627," fbn1;fibrillin1: leaf cDNA csu653, moderate copy number, similar to plastid protein",N
Zm00001d030075,1,103722504,103725530,3027,-,gramene,protein_coding,,,False,False,,,,,,8.4792275129,0.2505854,NA,NA,#VALUE!,NA,N
Zm00001d030076,1,103900652,103901825,1174,+,gramene,protein_coding,,,False,False,,,,,,11.0117955551,0.2644293,NA,NA,#VALUE!,NA,N
Zm00001d030077,1,104096505,104097569,1065,-,gramene,protein_coding,,,False,False,,,,,,12.253460061,0.2089089,NA,NA,#VALUE!,Thioesterase superfamily protein,N
Zm00001d030079,1,104118705,104119586,882,-,gramene,protein_coding,,cl40196_1a,True,False,1-101381695,3.33647102754439E-31,,,,11.2971456757778,0.2007504,NA,NA,#VALUE!,FAD-binding domain-containing protein,N
Zm00001d030080,1,104119711,104120879,1169,+,gramene,protein_coding,,,True,False,1-101406725,1.49998566304337E-46,1-101789555,7.19993607531263E-72,0.046635917709935,11.2971456757778,0.198733090909091,0.906638456913655,0.859988164639306,-0.051454129172012,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-A,N
Zm00001d030083,1,104172633,104173661,1029,-,gramene,protein_coding,low phytic acid2,lpa2,True,True,,,,,,8.468230298,0.1844384,NA,NA,#VALUE!, lpa2;low phytic acid2: low phytic acid,N
Zm00001d030105,1,105944592,105948305,3714,+,gramene,protein_coding,,,False,False,,,,,,10.1755830546,0.2706192,NA,NA,#VALUE!,NA,N
Zm00001d030106,1,106122816,106129515,6700,+,gramene,protein_coding,,,True,False,1-104550509,2.79125390034145E-27,,,,15.7052167119129,0.384077166666667,0.640689006569562,0.577817181199888,-0.098131581352251,40S ribosomal protein S4-3,N
Zm00001d030130,1,107993630,108004988,11359,-,gramene,protein_coding,,,False,False,,,,,,13.3077436418998,0.2638435,NA,NA,#VALUE!,LrgB-like family protein  ,N
Zm00001d030131,1,108193722,108197646,3925,-,gramene,protein_coding,,,True,False,,,,,,15.9028609329,0.19464325,0.150100783779122,0.230716802160363,0.537079263355946,Choline-phosphate cytidylyltransferase 2,N
Zm00001d030132,1,108199942,108209147,9206,-,gramene,protein_coding,,,False,False,,,,,,15.4892604183636,0.196399222222222,NA,NA,#VALUE!,4-coumarate--CoA ligase-like 6,N
Zm00001d030133,1,108282883,108288994,6112,-,gramene,protein_coding,,osca5,True,True,,,,,,9.94733586425,0.2030595,NA,NA,#VALUE!,CSC1-like protein ,N
Zm00001d030134,1,108360901,108369330,8430,+,gramene,protein_coding,,,False,False,,,,,,6.38429194,0.197019,NA,NA,#VALUE!,NA,N
Zm00001d030136,1,108371939,108373055,1117,+,gramene,protein_coding,,,False,False,,,,,,6.675174516,0.207032666666667,NA,NA,#VALUE!,Enhancer of polycomb-like transcription factor protein,N
Zm00001d030138,1,108425304,108427389,2086,-,gramene,protein_coding,,,True,False,1-105842562,1.96350089408664E-17,,,,8.73423285,0.22253875,0.529772472048164,0.230891137346475,-0.56416924334739,Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,N
Zm00001d030139,1,108483337,108484748,1412,+,gramene,protein_coding,WRKY-transcription factor 60,wrky60,False,False,,,,,,9.1554516447,0.214543333333333,NA,NA,#VALUE!,Probable WRKY transcription factor 14,N
Zm00001d022788,1,108578069,108578695,627,+,gramene,lincRNA,,,False,False,,,,,,7.9751019962,0.182174,NA,NA,#VALUE!,NA,N
Zm00001d030154,1,109218162,109224977,6816,-,gramene,protein_coding,,,False,False,,,,,,22.8531364918182,0.2062296,NA,NA,#VALUE!,NA,N
Zm00001d030784,1,159576278,159582102,5825,-,gramene,protein_coding,,,True,False,,,1-158207457,2.93742031307709E-16,,7.24946050325,0.22117,0.325598390971163,0.386556286459386,0.187218048917268,Expressed protein;  protein,N
Zm00001d030785,1,159659111,159664402,5292,-,gramene,protein_coding,,,False,False,,,,,,8.3069976723,0.231470090909091,NA,NA,#VALUE!,NA,N
Zm00001d022839,1,159665900,159666910,1011,+,gramene,lincRNA,,,False,False,,,,,,8.40473614922222,0.2318026,NA,NA,#VALUE!,NA,N
Zm00001d030786,1,159716363,159727649,11287,+,gramene,protein_coding,bundle sheath defective2,,False,False,,,,,,8.14183778725,0.20642,NA,NA,#VALUE!,Bundle sheath defective protein 2  ,N
Zm00001d022840,1,159732161,159736533,4373,-,gramene,lincRNA,,,False,False,,,,,,7.4064735045,0.19378725,NA,NA,#VALUE!,NA,N
Zm00001d030980,1,171277287,171284640,7354,-,gramene,protein_coding,,,False,False,,,,,,7.2490738346,0.196626888888889,NA,NA,#VALUE!,NA,N
Zm00001d031009,1,173165434,173190178,24745,-,gramene,protein_coding,CPP-transcription factor 5,cpp5,True,False,,,,,,16.6274827597692,0.186922,0.797704244700762,0.304790343229617,-0.617915605621541,Protein tesmin/TSO1-like CXC 2,N
Zm00001d031135,1,179005355,179009556,4202,+,gramene,protein_coding,C2C2-GATA-transcription factor 9,gata9,True,False,,,,,,17.8758751764,0.190109,0.191280434577573,0.340660368269788,0.780947272637205,GATA zinc finger family protein  ,N
Zm00001d031136,1,179010347,179015072,4726,-,gramene,protein_coding,cysteine synthase2,cys2,True,True,1-177050943,6.52823838465844E-24,1-177058349,8.67449036987314E-111,0.327671322521755,17.9590919704091,0.2094525,0.424128087466847,0.468553063011668,0.104744243207646, cys2;cysteine synthase2: cDNA sequence similar to wheat cysteine synthase,N
Zm00001d031137,1,179111257,179114159,2903,+,gramene,protein_coding,,,False,False,,,,,,14.8629918386273,0.218597714285714,NA,NA,#VALUE!,NA,N
Zm00001d031267,1,184397570,184400001,2432,+,gramene,protein_coding,,pco099340a,True,False,,,,,,15.17420986875,0.19203525,0.100523058746652,0.09467305144381,-0.058195675457765,Aldolase-type TIM barrel family protein,N
Zm00001d022872,1,184422585,184423068,484,-,gramene,lincRNA,,,False,False,,,,,,15.285384958667,0.191846166666667,NA,NA,#VALUE!,NA,N
Zm00001d031268,1,184422806,184436805,14000,+,gramene,protein_coding,methyl binding domain119,mbd119,True,True,1-182438431,5.02159289115467E-11,1-182449238,2.35067238336585E-10,0.905178440804863,15.285384958667,0.192046428571429,NA,NA,#VALUE!, mbd119;methyl binding domain119:,N
Zm00001d031488,1,191775035,191776945,1911,-,gramene,protein_coding,,dfr2,False,False,,,,,,10.0722809246665,0.188887,NA,NA,#VALUE!,Tetraketide alpha-pyrone reductase 1,N
Zm00001d031489,1,191775183,191781020,5838,-,gramene,protein_coding,,,True,False,,,,,,10.8151288192345,0.191594,NA,NA,#VALUE!,UvrB/uvrC motif family protein,N
Zm00001d031490,1,191819199,191824621,5423,-,gramene,protein_coding,,,True,False,,,,,,12.1119518071162,0.203488833333333,0.437575533077474,0.154252001429485,-0.647484857426491,Chaperone protein dnaJ 10  ,N
Zm00001d031491,1,191822655,191822728,74,+,gramene,tRNA,,,False,False,,,,,,12.1119518071162,0.203488833333333,NA,NA,#VALUE!,NA,N
Zm00001d031492,1,191843663,191844687,1025,+,gramene,protein_coding,,,False,False,,,,,,11.911503171493,0.205509875,NA,NA,#VALUE!,Galactose oxidase/kelch repeat superfamily protein,N
Zm00001d031493,1,191846071,191849645,3575,+,gramene,protein_coding,,,False,False,,,,,,11.911503171493,0.205509875,NA,NA,#VALUE!,Binding partner of ACD11 1,N
Zm00001d031494,1,191908229,191910980,2752,+,gramene,protein_coding,,apx7,False,True,,,,,,11.3646210586,0.2161987,NA,NA,#VALUE!,Putative L-ascorbate peroxidase 6,N
Zm00001d031653,1,197494482,197499476,4995,+,gramene,protein_coding,,gpx3,True,True,,,,,,6.37994336233333,0.1863374,0.145987228732496,0.023474354050739,-0.839202687423069,Glycerophosphodiester phosphodiesterase GDPD2,N
Zm00001d031654,1,197509969,197512541,2573,+,gramene,protein_coding,,,False,False,,,,,,6.34707829575,0.1881415,NA,NA,#VALUE!,Regulator of nonsense transcripts 1 homolog,N
Zm00001d031660,1,197840680,197849444,8765,+,gramene,protein_coding,,TIDP2682,True,False,,,1-195517752,4.96271333124253E-35,,8.78867591242857,0.186530571428571,NA,NA,#VALUE!,NA,N
Zm00001d031661,1,197917030,197917588,559,+,gramene,protein_coding,,,False,False,,,,,,8.6306747325,0.19333,NA,NA,#VALUE!,NA,N
Zm00001d031662,1,197918030,197921539,3510,-,gramene,protein_coding,,col16,True,True,,,,,,8.6306747325,0.19333,0.509474966359067,0.387759325030668,-0.238904066667363,Zinc finger protein CONSTANS-LIKE 15,N
Zm00001d031703,1,198955378,198957377,2000,+,gramene,protein_coding,,,True,False,1-196569853,6.5898129072118E-23,,,,11.0416185587983,0.2553042,0.212556964159242,0.235185021471141,0.106456438166602,60S ribosomal protein L7-1,N
Zm00001d031704,1,198971110,198972397,1288,+,gramene,protein_coding,,,False,False,,,,,,11.0130857100399,0.228018333333333,NA,NA,#VALUE!,NA,N
Zm00001d031706,1,199023409,199026623,3215,+,gramene,protein_coding,,,True,False,1-196623941,5.38837147182969E-14,,,,11.7946323261266,0.202143,NA,NA,#VALUE!,Ankyrin repeat family protein,N
Zm00001d031707,1,199074702,199078961,4260,+,gramene,protein_coding,,,True,False,,,,,,8.5411160034,0.288250666666667,NA,NA,#VALUE!,La-related protein 6B,N
Zm00001d031708,1,199079407,199080842,1436,-,gramene,protein_coding,,,False,False,,,,,,8.73590634616667,0.305990285714286,NA,NA,#VALUE!,NA,N
Zm00001d031709,1,199082322,199102858,20537,-,gramene,protein_coding,,,False,False,,,,,,8.745416295625,0.323989222222222,NA,NA,#VALUE!,NA,N
Zm00001d031711,1,199127990,199131577,3588,-,gramene,protein_coding,,,False,False,,,,,,8.3954341559,0.314702,NA,NA,#VALUE!,Disease resistance gene analog PIC15  ,N
Zm00001d031712,1,199132108,199139506,7399,-,gramene,protein_coding,,,True,False,1-196772754,1.35191196891665E-16,1-196731848,7.24189615991624E-224,0.487197554526371,8.55039989233333,0.3186397,NA,NA,#VALUE!,NA,N
Zm00001d031713,1,199206943,199207208,266,+,gramene,protein_coding,,,False,False,,,,,,6.995505597,0.2198815,NA,NA,#VALUE!,CBL-interacting serine/threonine-protein kinase 5,N
